product_query,video_id,video_title,video_url,channel_name,published_at,view_count,comment_count,video_like_count,comment_id,author_name,comment_text,cleaned_comment_text,comment_like_count,detected_language,is_empty,is_deleted,is_short_comment,is_spam,updated_at,comment_length
Steam Deck,oCHC2SK0s9A,Steam Deck in 2025 (Still Worth Getting?),https://www.youtube.com/watch?v=oCHC2SK0s9A,Garrett Crespo,2025-09-08T15:30:23Z,315626,752,6450.0,Ugw93FuiZLWKQx8lW-l4AaABAg,@Eyeofdust,"I got the LCD model

It’s better than any computer I’ve ever had! Those being… low end laptops",i got the lcd model it’s better than any computer i’ve ever had! those being. low end laptops,0,english,False,False,,False,2026-05-18T07:28:22Z,93
Iphone 17,KoOWbSeL-Z8,😎 இதான் 2025 'ல் சிறந்த iPhone..🔥 iPhone 17 Review ⭐️Tech Superstar⭐️,https://www.youtube.com/watch?v=KoOWbSeL-Z8,Tech SuperStar,2025-10-19T04:30:18Z,438363,390,13293.0,Ugwd3U5QaHMfbnTkTmF4AaABAg,@akonfire_vlogs,Edit super 😂good video,edit super 😂good video,1,english,False,False,,False,2025-10-26T00:55:30Z,22
Steam Deck,VYCFv25Z00A,The Steam Deck Sold Out AGAIN...,https://www.youtube.com/watch?v=VYCFv25Z00A,The WAN Show,2026-06-03T15:00:16Z,51294,468,1570.0,UgysH8psxrKKAytVCdZ4AaABAg,@JonathanSmithSmithSmith,I cancelled my steam controller order after seeing the Steam decks updated prices for 4 year old hardware.,i cancelled my steam controller order after seeing the steam decks updated prices for 4 year old hardware.,0,english,False,False,,False,2026-06-03T19:44:20Z,106
Steam Deck,MXdiREBHiWs,The Steam Deck is made for EVERYONE! 👊,https://www.youtube.com/watch?v=MXdiREBHiWs,RobinB360,2024-12-06T17:00:21Z,2585601,175,18709.0,Ugx-cc-uNvhrZvCQ0EV4AaABAg,@patrickpand01,That's interesting,that's interesting,1,english,False,False,,False,2025-01-26T00:53:28Z,18
Iphone 17,rng_yUSwrgU,iPhone 17 Review: No Asterisks!,https://www.youtube.com/watch?v=rng_yUSwrgU,Marques Brownlee,2025-10-01T20:41:40Z,6042816,5667,166471.0,UgyxzkXeCmHdtycC-rl4AaABAg,@Mobabypomsky,Video editing is also easier on a bigger screen. That would be a pro for the bigger model,video editing is also easier on a bigger screen. that would be a pro for the bigger model,0,english,False,False,,False,2026-05-18T21:25:30Z,89
Nintendo Switch,EXyrGU33d90,The Nintendo Switch 2 boot screen is everything #NintendoSwitch2 #Switch2,https://www.youtube.com/watch?v=EXyrGU33d90,Shannon Grixti,2025-06-05T13:12:02Z,7750311,1134,73935.0,UgzCtE8hVv-S23kjmpR4AaABAg,@hsd287,OMG the design on this baby is so awesome my cousin has this one she loved it 😎❤,omg the design on this baby is so awesome my cousin has this one she loved it 😎❤,0,english,False,False,,False,2026-01-30T14:40:03Z,80
Steam Deck,s1zvE1Ug8SY,"Not Cool, Valve…",https://www.youtube.com/watch?v=s1zvE1Ug8SY,TechLinked,2026-05-28T00:50:48Z,273362,1146,13195.0,UgyHov0bwabPK_EidDZ4AaABAg,@Platinum_Squid,Rut ro raggy rampires!,rut ro raggy rampires!,1,english,False,False,,False,2026-05-28T23:46:31Z,22
Iphone 17,rng_yUSwrgU,iPhone 17 Review: No Asterisks!,https://www.youtube.com/watch?v=rng_yUSwrgU,Marques Brownlee,2025-10-01T20:41:40Z,6042816,5667,166471.0,Ugwi8zEIB3cp1z8ALft4AaABAg,@prajjwaldeepan7638,"i have recently buy iphone17 and when i plug in the charger it reaches only80% and then it gets a notification that phone has too be cool down but it is on normal temperature i have done so many things setting charge limit to 100% , on and off optimized charging option but t still shows that notification when it reach to 80%","i have recently buy iphone17 and when i plug in the charger it reaches only80% and then it gets a notification that phone has too be cool down but it is on normal temperature i have done so many things setting charge limit to 100% , on and off optimized charging option but t still shows that notification when it reach to 80%",0,english,False,False,,False,2026-04-27T20:42:32Z,326
Steam Deck,MXdiREBHiWs,The Steam Deck is made for EVERYONE! 👊,https://www.youtube.com/watch?v=MXdiREBHiWs,RobinB360,2024-12-06T17:00:21Z,2585601,175,18709.0,UgwAHZVWbOifHLbWqi94AaABAg,@AlanJalal2010,It looks kind of like the Nintendo switch when you have a joy horizontally,it looks kind of like the nintendo switch when you have a joy horizontally,3,english,False,False,,False,2024-12-22T14:14:17Z,74
Nintendo Switch,-NNCca97v98,My Nintendo Switch 2 Review (Doesn't Matter?),https://www.youtube.com/watch?v=-NNCca97v98,Marques Brownlee,2025-07-03T19:44:30Z,3540788,4665,77430.0,Ugy1OGCz-4uvLJybVRp4AaABAg,@AnHebrewChild,Can you play switch 1 games on the switch 2? Back compatible ?,can you play switch 1 games on the switch 2? back compatible ?,1,english,False,False,,False,2026-02-22T00:07:25Z,62
Nintendo Switch,AGqtGUVO3o4,Nintendo switch 2 #nintendo,https://www.youtube.com/watch?v=AGqtGUVO3o4,R&Kgaming,2025-04-15T05:08:50Z,953559,129,4669.0,Ugxsu0WmohcvtifC74x4AaABAg,@SpeedyCool9,Erm actually it’s a switch 2🤓,erm actually it’s a switch 2🤓,0,english,False,False,,False,2025-09-19T16:41:39Z,29
Nintendo Switch,qDkkPYSwy04,Nintendo Switch VS PS Portal (Which is Best Gaming Handheld COnsole?),https://www.youtube.com/watch?v=qDkkPYSwy04,Onespot Tech,2025-01-08T11:50:08Z,1095375,394,8715.0,UgwTA7Xw38ltKPxKKJ54AaABAg,@ANIRUDH-r1r,Bhai tum chadi kyo nhi phente 😢,bhai tum chadi kyo nhi phente 😢,0,hinglish,False,False,,False,2025-12-16T15:34:48Z,31
Steam Deck,MXdiREBHiWs,The Steam Deck is made for EVERYONE! 👊,https://www.youtube.com/watch?v=MXdiREBHiWs,RobinB360,2024-12-06T17:00:21Z,2585601,175,18709.0,Ugw0TkoGRI5g2g37UKp4AaABAg,@RobinAluHood,well well well...,well well well.,5,english,False,False,,False,2026-05-28T09:36:04Z,15
Steam Deck,581EzlDCJyw,A Harsh Truth I Realized After Buying A Steam Deck,https://www.youtube.com/watch?v=581EzlDCJyw,Aman,2026-03-21T00:00:06Z,34098,161,1150.0,Ugy_xBiae_jOGW_c3wB4AaABAg,@SaSa-yp1ip,Can you make a video on oppo k13 turbo,can you make a video on oppo k13 turbo,0,english,False,False,,False,2026-03-21T04:31:39Z,38
